Date,HomeTeam,HomeForm,AwayTeam,AwayForm,HomeScore,AwayScore,HomeOdds,DrawOdds,AwayOdds
2024-09-21,Sport Huancayo,2.17,Deportivo Garcilaso,1.33,0,0,1.75,3.43,4.03
2024-09-20,Universitario,2.63,Sport Boys,0.89,3,0,1.24,4.88,9.95
2024-09-20,Cienciano,1.89,ADT,1.11,2,2,1.83,3.28,3.85
2024-09-20,UTC Cajamarca,1.72,Deportivo Municipal,1.00,5,1,1.37,4.06,6.05
2024-09-20,Unión Comercio,1.44,Carlos Manucci,1.00,0,0,1.97,3.20,3.47
2024-09-19,Academia Cantolao,0.83,Melgar,1.61,0,1,6.53,4.18,1.37
2024-09-19,Alianza Atlético,1.78,Deportivo Binacional,0.17,1,0,1.62,3.56,4.52
2024-09-17,Alianza Lima,2.42,Unión Comercio,0.56,3,1,1.22,6.00,11.00
2024-09-17,ADT,1.94,Sport Huancayo,0.94,2,1,2.10,3.40,3.40
2024-09-16,Sporting Cristal,2.44,Universitario,1.42,0,0,2.20,3.50,3.10
2024-09-16,Deportivo Garcilaso,1.56,Real Garcilaso,0.50,2,1,1.91,3.60,3.50
2024-09-16,Deportivo Municipal,1.11,César Vallejo,1.11,0,1,2.90,3.75,2.15
2024-09-15,Deportivo Binacional,1.78,Cienciano,0.78,1,2,1.91,3.50,3.80
2024-09-15,Melgar,1.89,Alianza Atlético,0.39,2,0,1.25,5.50,10.00
2024-09-15,Carlos Manucci,1.50,Academia Cantolao,0.61,0,2,1.53,3.75,5.50
2024-09-15,Atlético Grau,1.56,UTC Cajamarca,0.50,1,0,1.53,4.00,5.75
2024-09-10,Universitario,2.63,Deportivo Municipal,1.00,2,0,1.23,5.85,10.50
2024-09-10,Sport Boys,1.39,Sporting Cristal,1.50,1,1,4.60,3.80,1.70
2024-09-09,Cienciano,1.89,Melgar,1.61,0,1,2.38,3.35,2.82
2024-09-09,Academia Cantolao,0.83,Alianza Lima,1.79,0,2,7.80,4.65,1.36
2024-09-04,César Vallejo,1.72,Atlético Grau,0.61,5,0,1.71,3.33,4.45
2024-09-03,UTC Cajamarca,1.72,Deportivo Garcilaso,1.33,1,1,2.01,3.23,3.30
2024-09-03,Sport Huancayo,2.17,Deportivo Binacional,0.17,3,1,1.49,4.15,6.85
2024-09-02,Real Garcilaso,2.28,ADT,1.11,1,1,1.80,3.40,3.80
2024-09-02,Alianza Atlético,1.78,Carlos Manucci,1.00,2,1,2.06,3.25,3.17
2024-08-28,Deportivo Garcilaso,1.56,César Vallejo,1.11,2,0,1.41,4.20,5.80
2024-08-28,ADT,1.94,UTC Cajamarca,0.50,0,0,1.67,3.65,4.05
2024-08-27,Melgar,1.89,Sport Huancayo,0.94,1,3,1.57,4.01,5.43
2024-08-27,Deportivo Municipal,1.11,Sport Boys,0.89,0,3,2.68,3.38,2.50
2024-08-27,Atlético Grau,1.56,Universitario,1.42,2,2,3.46,3.38,2.07
2024-08-26,Alianza Lima,2.42,Alianza Atlético,0.39,1,0,1.32,4.40,8.25
2024-08-26,Deportivo Binacional,1.78,Real Garcilaso,0.50,2,0,1.80,3.60,4.00
2024-08-26,Carlos Manucci,1.50,Cienciano,0.78,2,0,2.15,3.15,3.10
2024-08-26,Unión Comercio,1.44,Academia Cantolao,0.61,2,1,1.60,3.70,5.00
2024-08-21,César Vallejo,1.72,ADT,1.11,1,1,1.96,3.20,2.98
2024-08-21,UTC Cajamarca,1.72,Deportivo Binacional,0.17,3,2,1.73,3.50,4.20
2024-08-21,Sport Boys,1.39,Atlético Grau,0.61,1,1,2.05,3.10,3.40
2024-08-20,Cienciano,1.89,Alianza Lima,1.79,0,0,2.29,3.30,2.64
2024-08-20,Sporting Cristal,2.44,Deportivo Municipal,1.00,1,0,1.18,5.49,9.08
2024-08-19,Universitario,2.63,Deportivo Garcilaso,1.33,1,1,1.29,5.00,8.35
2024-08-19,Sport Huancayo,2.17,Carlos Manucci,1.00,3,1,1.57,3.70,5.33
2024-08-19,Real Garcilaso,2.28,Melgar,1.61,1,1,2.91,3.31,2.11
2024-08-19,Alianza Atlético,1.78,Unión Comercio,1.00,2,2,1.87,3.40,3.76
2024-08-17,Atlético Grau,1.56,Sporting Cristal,1.50,2,3,2.75,3.05,2.40
2024-08-17,Deportivo Binacional,1.78,César Vallejo,1.11,1,0,2.00,3.25,3.65
2024-08-16,Alianza Lima,2.42,Sport Huancayo,1.00,1,0,1.51,3.80,5.50
2024-08-16,Deportivo Garcilaso,1.56,Sport Boys,0.89,3,0,1.33,4.75,7.00
2024-08-16,Carlos Manucci,1.50,Real Garcilaso,0.50,0,0,2.03,3.18,3.21
2024-08-16,ADT,1.94,Universitario,1.42,2,0,3.20,3.25,2.25
2024-08-15,Melgar,1.89,UTC Cajamarca,0.50,1,1,1.25,5.03,5.42
2024-08-15,Academia Cantolao,0.83,Alianza Atlético,0.39,1,0,2.45,3.15,2.65
2024-08-15,Unión Comercio,1.44,Cienciano,0.78,2,0,2.40,3.25,2.65
2024-08-14,Deportivo Municipal,1.11,Atlético Grau,0.50,1,1,2.11,3.00,2.83
2024-08-13,Real Garcilaso,2.28,Alianza Lima,1.79,2,1,2.88,3.10,2.13
2024-08-13,Sporting Cristal,2.44,Deportivo Garcilaso,1.33,3,0,1.36,4.45,6.30
2024-08-12,Universitario,2.63,Deportivo Binacional,0.17,1,0,1.17,6.90,15.00
2024-08-12,Cienciano,1.89,Academia Cantolao,0.61,1,0,1.24,4.84,5.80
2024-08-12,Sport Boys,1.39,ADT,1.11,1,1,2.37,3.00,2.47
2024-08-11,César Vallejo,1.72,Melgar,1.61,1,2,2.45,3.20,2.50
2024-08-11,UTC Cajamarca,1.72,Carlos Manucci,1.00,2,0,1.68,3.80,4.85
2024-08-11,Sport Huancayo,2.17,Unión Comercio,0.56,1,1,1.29,5.25,10.00
2024-08-07,Deportivo Garcilaso,1.56,Deportivo Municipal,1.00,5,2,1.28,5.00,8.00
2024-08-07,Academia Cantolao,0.83,Sport Huancayo,0.94,1,1,5.10,3.55,1.62
2024-08-06,Melgar,1.89,Universitario,1.42,0,1,2.05,3.10,3.51
2024-08-06,ADT,1.94,Sporting Cristal,1.50,1,1,2.45,3.20,2.67
2024-08-06,Carlos Manucci,1.50,César Vallejo,1.11,2,1,2.75,3.20,2.39
2024-08-06,Alianza Atlético,1.78,Cienciano,0.78,2,1,2.25,3.30,3.00
2024-08-05,Alianza Lima,2.42,UTC Cajamarca,0.50,1,0,1.30,4.70,10.00
2024-08-05,Deportivo Binacional,1.78,Sport Boys,0.89,4,0,1.55,4.15,5.50
2024-08-04,Unión Comercio,1.44,Real Garcilaso,0.50,2,1,2.24,3.07,2.72
2024-08-01,Deportivo Municipal,1.11,ADT,1.11,1,2,2.25,3.30,3.15
2024-07-31,Universitario,2.63,Carlos Manucci,1.00,3,0,1.23,5.56,9.44
2024-07-31,Sport Huancayo,2.17,Alianza Atlético,0.39,2,0,1.32,4.60,5.40
2024-07-31,Sport Boys,1.39,Melgar,1.61,0,2,3.30,3.30,2.00
2024-07-30,Atlético Grau,1.56,Deportivo Garcilaso,1.33,1,1,1.82,3.14,3.43
2024-07-29,César Vallejo,1.72,Alianza Lima,1.79,1,1,3.30,3.10,2.15
2024-07-29,UTC Cajamarca,1.72,Unión Comercio,0.56,1,1,1.47,4.05,5.20
2024-07-28,Real Garcilaso,2.28,Academia Cantolao,0.61,3,0,1.23,4.77,8.74
2024-07-27,Sporting Cristal,2.44,Deportivo Binacional,0.17,5,0,1.21,7.35,10.34
2024-07-24,Deportivo Binacional,1.78,Deportivo Municipal,1.00,4,1,1.50,4.20,6.00
2024-07-23,ADT,1.94,Atlético Grau,0.61,1,0,1.70,3.60,4.33
2024-07-23,Melgar,1.89,Sporting Cristal,1.50,1,1,2.10,3.40,3.10
2024-07-23,Carlos Manucci,1.50,Sport Boys,0.89,0,0,2.25,3.10,2.90
2024-07-23,Academia Cantolao,0.83,UTC Cajamarca,0.50,2,0,2.40,3.20,2.73
2024-07-22,Alianza Lima,2.42,Universitario,1.42,0,0,1.92,3.20,3.45
2024-07-22,Alianza Atlético,1.78,Real Garcilaso,0.50,2,0,2.02,3.09,3.11
2024-07-21,Cienciano,1.89,Sport Huancayo,0.94,1,0,2.15,3.10,2.95
2024-07-21,Unión Comercio,1.44,César Vallejo,1.11,1,4,2.58,3.38,2.68
2024-07-17,Deportivo Municipal,1.11,Melgar,1.61,0,1,4.33,3.56,1.83
2024-07-16,Real Garcilaso,2.28,Cienciano,0.78,0,0,2.18,3.35,3.20
2024-07-16,Sport Boys,1.39,Alianza Lima,1.79,1,0,8.50,4.75,1.29
2024-07-16,Atlético Grau,1.56,Deportivo Binacional,0.17,1,0,1.33,5.25,8.70
2024-07-15,César Vallejo,1.72,Academia Cantolao,0.61,2,0,1.30,4.60,8.50
2024-07-15,Sporting Cristal,2.44,Carlos Manucci,1.00,3,2,1.18,6.00,9.50
2024-07-15,Deportivo Garcilaso,1.56,ADT,1.11,1,2,1.61,4.10,4.89
2024-07-14,Universitario,2.63,Unión Comercio,0.56,1,0,1.18,5.95,11.00
2024-07-14,UTC Cajamarca,1.72,Alianza Atlético,0.39,1,1,1.77,3.50,4.00
2024-07-10,Sport Huancayo,2.17,Real Garcilaso,0.50,1,1,1.73,3.32,3.83
2024-07-09,Deportivo Binacional,1.78,Deportivo Garcilaso,1.33,1,1,1.97,3.35,2.84
2024-07-09,Carlos Manucci,1.50,Deportivo Municipal,1.00,1,5,1.29,5.20,9.60
2024-07-09,Unión Comercio,1.44,Sport Boys,0.89,0,1,2.00,3.25,3.25
2024-07-08,Alianza Lima,2.42,Sporting Cristal,1.50,0,0,1.94,2.97,3.25
2024-07-08,Cienciano,1.89,UTC Cajamarca,0.50,2,2,1.91,3.31,3.00
2024-07-08,Alianza Atlético,1.78,César Vallejo,1.11,0,1,2.17,3.20,3.05
2024-07-07,Academia Cantolao,0.83,Universitario,1.42,1,4,8.00,4.33,1.36
2024-07-07,Melgar,1.89,Atlético Grau,0.61,3,0,1.40,4.20,7.50
2024-07-04,Sport Boys,1.39,Academia Cantolao,0.61,0,1,1.47,3.90,5.50
2024-07-03,Universitario,2.63,Alianza Atlético,0.39,3,0,1.26,4.55,5.99
2024-07-03,César Vallejo,1.72,Cienciano,0.78,1,1,1.87,3.35,3.05
2024-07-02,Atlético Grau,1.56,Carlos Manucci,1.00,1,0,1.50,3.95,5.55
2024-07-02,Sporting Cristal,2.44,Unión Comercio,0.56,3,0,1.31,4.80,7.90
2024-07-01,Deportivo Municipal,1.11,Alianza Lima,1.79,0,1,5.95,4.70,1.40
2024-07-01,Deportivo Garcilaso,1.56,Melgar,1.61,2,2,2.50,3.20,2.61
2024-07-01,ADT,1.94,Deportivo Binacional,0.17,2,0,1.13,9.17,8.04
2024-06-30,UTC Cajamarca,1.72,Sport Huancayo,0.94,0,0,2.41,3.05,2.41
2024-06-26,Real Garcilaso,2.28,UTC Cajamarca,0.50,2,1,1.45,4.40,6.30
2024-06-25,Unión Comercio,1.44,Deportivo Municipal,0.50,1,2,1.83,3.35,3.95
2024-06-25,Alianza Atlético,1.78,Sport Boys,0.89,1,2,1.63,3.70,4.90
2024-06-24,Carlos Manucci,1.50,Deportivo Garcilaso,1.33,1,1,2.01,3.25,3.20
2024-06-24,Sport Huancayo,2.17,César Vallejo,1.11,1,1,1.58,3.70,4.60
2024-06-23,Alianza Lima,2.42,Atlético Grau,0.61,1,0,1.35,4.70,7.25
2024-06-22,Cienciano,1.89,Universitario,1.42,1,1,1.78,2.59,6.14
2024-06-22,Melgar,1.89,ADT,1.11,4,0,1.72,4.19,3.46
2024-06-22,Academia Cantolao,0.83,Sporting Cristal,1.50,0,2,4.73,3.30,1.68
2024-06-11,Sport Huancayo,2.17,Universitario,1.42,2,1,2.44,3.20,2.58
2024-06-11,Real Garcilaso,2.28,César Vallejo,1.11,1,1,1.53,3.70,5.25
2024-06-11,Alianza Atlético,1.78,Sporting Cristal,1.50,1,1,3.55,3.60,1.97
2024-06-10,Alianza Lima,2.42,Deportivo Garcilaso,1.33,3,2,1.33,4.80,7.00
2024-06-10,Carlos Manucci,1.50,ADT,1.11,1,1,1.83,3.50,3.70
2024-06-10,Melgar,1.89,Deportivo Binacional,0.17,2,1,1.40,4.40,6.50
2024-06-10,Academia Cantolao,0.83,Deportivo Municipal,1.00,0,1,3.20,3.50,2.00
2024-06-10,Unión Comercio,1.44,Atlético Grau,0.61,2,2,2.25,3.30,2.80
2024-06-09,Cienciano,1.89,Sport Boys,0.89,0,1,1.25,5.50,9.00
2024-06-04,César Vallejo,1.72,UTC Cajamarca,0.50,3,1,1.43,4.28,7.40
2024-06-04,Sport Boys,1.39,Sport Huancayo,0.94,1,0,2.80,3.52,2.34
2024-06-04,Atlético Grau,1.56,Academia Cantolao,0.61,3,0,1.25,4.80,11.00
2024-06-03,Deportivo Garcilaso,1.56,Unión Comercio,0.56,2,2,1.43,4.50,6.85
2024-06-03,Deportivo Binacional,1.78,Carlos Manucci,1.00,3,0,1.28,4.80,8.50
2024-06-03,Deportivo Municipal,1.11,Alianza Atlético,0.39,2,1,1.75,3.40,4.00
2024-06-02,Universitario,2.63,Real Garcilaso,0.50,1,0,1.29,4.34,7.43
2024-06-02,ADT,1.94,Alianza Lima,1.79,2,1,2.38,3.35,2.66
2024-06-01,Sporting Cristal,2.44,Cienciano,0.78,4,2,1.33,4.60,8.00
2024-05-31,Melgar,1.89,César Vallejo,1.11,2,2,1.39,4.80,8.00
2024-05-28,Alianza Lima,2.42,Deportivo Binacional,0.17,6,1,1.30,5.05,9.30
2024-05-28,Carlos Manucci,1.50,Melgar,1.61,1,2,2.78,3.09,2.59
2024-05-28,Sport Huancayo,2.17,Sporting Cristal,1.50,1,2,2.39,3.50,2.73
2024-05-28,UTC Cajamarca,1.72,Universitario,1.42,1,0,3.04,3.24,2.31
2024-05-28,Unión Comercio,1.44,ADT,1.11,4,3,2.36,3.28,2.93
2024-05-27,Real Garcilaso,2.28,Sport Boys,0.89,2,1,1.31,4.23,7.25
2024-05-27,Alianza Atlético,1.78,Atlético Grau,0.61,3,2,1.95,3.30,3.25
2024-05-26,Cienciano,1.89,Deportivo Municipal,1.00,1,0,1.45,4.15,5.50
2024-05-26,Academia Cantolao,0.83,Deportivo Garcilaso,1.33,3,1,3.30,3.40,1.94
2024-05-22,Deportivo Binacional,1.78,Unión Comercio,0.56,1,0,1.40,4.25,6.25
2024-05-22,Sport Boys,1.39,UTC Cajamarca,0.50,2,1,2.24,3.15,2.87
2024-05-21,Deportivo Municipal,1.11,Sport Huancayo,0.94,2,0,2.20,3.40,3.10
2024-05-21,Atlético Grau,1.56,Cienciano,0.78,1,1,1.87,3.60,3.90
2024-05-20,Sporting Cristal,2.44,Real Garcilaso,0.50,3,2,1.37,4.01,6.12
2024-05-20,Deportivo Garcilaso,1.56,Alianza Atlético,0.39,3,2,1.40,4.25,7.00
2024-05-20,ADT,1.94,Academia Cantolao,0.61,1,1,1.30,4.60,7.50
2024-05-19,Universitario,2.63,César Vallejo,1.11,4,0,1.50,4.10,6.00
2024-05-19,Melgar,1.89,Alianza Lima,1.79,2,1,2.00,3.30,3.55
2024-05-17,Deportivo Binacional,1.78,Sporting Cristal,1.50,0,1,2.60,3.40,2.60
2024-05-17,Carlos Manucci,1.50,UTC Cajamarca,0.50,0,1,1.90,3.50,4.00
2024-05-16,Academia Cantolao,0.83,Sport Boys,0.89,0,0,2.50,3.20,2.60
2024-05-15,Alianza Lima,2.42,Deportivo Municipal,1.00,2,1,1.38,4.45,6.60
2024-05-15,Melgar,1.89,Deportivo Garcilaso,1.33,2,4,1.48,4.10,5.50
2024-05-14,Cienciano,1.89,César Vallejo,1.11,1,1,1.88,3.50,3.90
2024-05-14,Alianza Atlético,1.78,Universitario,1.42,3,1,2.90,3.20,2.20
2024-05-13,Carlos Manucci,1.50,Atlético Grau,0.61,1,0,2.15,3.25,2.57
2024-05-13,Unión Comercio,1.44,Sporting Cristal,1.50,1,6,3.40,3.55,1.90
2024-05-12,Deportivo Binacional,1.78,ADT,1.11,0,1,1.71,3.80,4.19
2024-05-12,Melgar,1.89,Sport Boys,0.89,1,0,1.16,6.90,16.50
2024-05-12,Sport Huancayo,2.17,UTC Cajamarca,0.50,5,1,1.62,3.60,4.45
2024-05-11,Alianza Lima,2.42,César Vallejo,1.11,2,0,1.33,4.30,5.80
2024-05-10,Cienciano,1.89,Alianza Atlético,0.39,5,2,1.57,3.85,5.25
2024-05-08,Unión Comercio,1.44,Melgar,1.61,1,1,2.70,3.20,2.30
2024-05-07,Alianza Lima,2.42,Carlos Manucci,1.00,3,0,1.28,4.60,9.00
2024-05-07,César Vallejo,1.72,Sport Boys,0.89,2,0,1.40,4.20,6.50
2024-05-07,UTC Cajamarca,1.72,Sporting Cristal,1.50,1,1,3.30,3.20,2.00
2024-05-06,Cienciano,1.89,Deportivo Garcilaso,1.33,0,0,1.73,3.55,4.30
2024-05-06,Sport Huancayo,2.17,Atlético Grau,0.61,1,0,1.60,3.80,5.00
2024-05-06,Alianza Atlético,1.78,ADT,1.11,1,1,1.80,3.45,3.65
2024-05-05,Real Garcilaso,2.28,Deportivo Municipal,1.00,1,0,1.62,3.62,4.62
2024-05-05,Academia Cantolao,0.83,Deportivo Binacional,0.17,3,1,3.13,3.40,2.10
2024-04-30,Carlos Manucci,1.50,Unión Comercio,0.56,2,0,1.76,3.45,4.00
2024-04-30,ADT,1.94,Cienciano,0.78,3,4,1.99,3.30,3.30
2024-04-30,Deportivo Municipal,1.11,UTC Cajamarca,0.50,2,0,1.68,3.45,4.45
2024-04-30,Deportivo Binacional,1.78,Alianza Atlético,0.39,4,2,1.53,3.60,5.50
2024-04-29,Melgar,1.89,Academia Cantolao,0.61,5,0,1.20,5.75,13.00
2024-04-29,Deportivo Garcilaso,1.56,Sport Huancayo,0.94,1,1,1.90,3.50,3.60
2024-04-29,Sport Boys,1.39,Universitario,1.42,0,3,5.50,3.60,1.53
2024-04-29,Atlético Grau,1.56,Real Garcilaso,0.50,3,0,1.82,3.26,3.53
2024-04-28,Sporting Cristal,2.44,César Vallejo,1.11,1,1,1.36,3.94,6.70
2024-04-24,Universitario,2.63,Sporting Cristal,1.50,2,0,2.15,3.25,3.00
2024-04-24,César Vallejo,1.72,Deportivo Municipal,1.00,1,1,1.60,3.40,5.75
2024-04-24,Alianza Atlético,1.78,Melgar,1.61,3,3,2.20,3.00,3.25
2024-04-23,Real Garcilaso,2.28,Deportivo Garcilaso,1.33,2,1,1.69,3.38,3.94
2024-04-23,Unión Comercio,1.44,Alianza Lima,1.79,1,3,3.92,3.30,1.66
2024-04-22,Cienciano,1.89,Deportivo Binacional,0.17,1,1,1.57,3.70,5.50
2024-04-22,Sport Huancayo,2.17,ADT,1.11,1,3,1.53,3.50,6.00
2024-04-22,Academia Cantolao,0.83,Carlos Manucci,1.00,0,2,2.70,3.10,2.40
2024-04-21,UTC Cajamarca,1.72,Atlético Grau,0.61,1,1,1.85,3.50,3.90
2024-04-16,Carlos Manucci,1.50,Alianza Atlético,0.39,2,3,2.33,3.30,2.59
2024-04-16,Deportivo Binacional,1.78,Sport Huancayo,0.94,5,3,2.24,3.35,2.67
2024-04-16,Deportivo Municipal,1.11,Universitario,1.42,1,2,3.05,3.10,2.13
2024-04-16,ADT,1.94,Real Garcilaso,0.50,0,2,2.09,3.15,3.17
2024-04-16,Deportivo Garcilaso,1.56,UTC Cajamarca,0.50,2,2,1.75,3.40,3.95
2024-04-15,Alianza Lima,2.42,Academia Cantolao,0.61,3,0,1.25,5.00,12.00
2024-04-15,Atlético Grau,1.56,César Vallejo,1.11,1,1,2.13,3.46,3.22
2024-04-14,Melgar,1.89,Cienciano,0.78,1,0,1.78,3.25,3.95
2024-04-14,Sporting Cristal,2.44,Sport Boys,0.89,1,1,1.25,5.20,7.80
2024-04-10,César Vallejo,1.72,Deportivo Garcilaso,1.33,3,0,1.67,3.60,4.50
2024-04-10,Academia Cantolao,0.83,Unión Comercio,0.56,1,2,2.50,3.10,2.63
2024-04-09,Universitario,2.63,Atlético Grau,0.61,2,1,1.48,4.20,6.35
2024-04-09,Sport Huancayo,2.17,Melgar,1.61,1,1,2.24,3.22,3.00
2024-04-09,Alianza Atlético,1.78,Alianza Lima,1.79,0,1,3.15,3.13,2.16
2024-04-08,Cienciano,1.89,Carlos Manucci,1.00,1,0,1.25,5.00,11.00
2024-04-08,UTC Cajamarca,1.72,ADT,1.11,1,0,2.20,3.13,3.20
2024-04-08,Sport Boys,1.39,Deportivo Municipal,1.00,0,2,2.18,3.40,3.14
2024-04-07,Real Garcilaso,2.28,Deportivo Binacional,0.17,2,1,1.58,3.48,4.56
2024-04-02,Deportivo Binacional,1.78,UTC Cajamarca,0.50,1,1,1.80,3.80,4.30
2024-04-02,Atlético Grau,1.56,Sport Boys,0.89,1,0,1.55,4.30,5.80
2024-04-02,Carlos Manucci,1.50,Sport Huancayo,0.94,2,2,2.23,3.45,3.20
2024-04-02,Unión Comercio,1.44,Alianza Atlético,0.39,2,1,2.05,3.30,3.45
2024-04-01,Alianza Lima,2.42,Cienciano,0.78,1,0,1.37,5.00,8.40
2024-04-01,Melgar,1.89,Real Garcilaso,0.50,1,1,1.57,3.75,4.75
2024-03-31,Deportivo Garcilaso,1.56,Universitario,1.42,0,0,2.59,3.34,2.60
2024-03-31,ADT,1.94,César Vallejo,1.11,2,0,1.91,3.30,3.50
2024-03-31,Deportivo Municipal,1.11,Sporting Cristal,1.50,1,1,4.50,3.75,1.62
2024-03-27,UTC Cajamarca,1.72,Real Garcilaso,0.50,0,0,1.70,3.50,4.33
2024-03-26,Deportivo Garcilaso,1.56,Carlos Manucci,1.00,1,2,1.50,3.90,5.25
2024-03-26,Sport Boys,1.39,Alianza Atlético,0.39,0,1,2.35,3.05,2.85
2024-03-26,ADT,1.94,Melgar,1.61,0,0,2.95,3.05,2.35
2024-03-26,Atlético Grau,1.56,Alianza Lima,1.79,1,2,3.20,3.20,2.02
2024-03-26,Deportivo Municipal,1.11,Unión Comercio,0.56,2,0,2.20,3.10,3.10
2024-03-25,César Vallejo,1.72,Sport Huancayo,0.94,0,2,1.70,3.50,4.40
2024-03-25,Sporting Cristal,2.44,Academia Cantolao,0.61,2,0,1.14,6.00,17.00
2024-03-24,Universitario,2.63,Cienciano,0.78,3,0,1.40,4.20,7.00
2024-03-20,Real Garcilaso,2.28,Carlos Manucci,1.00,3,0,1.49,3.83,5.65
